puzzle_id,difficulty,cards,target,minimal_complexity_score,fractional_steps,division_steps,subtraction_steps,tree_depth,max_denominator,solution_count,easiest_expression,generator_witness,old_difficulty,new_difficulty,decision,unary_steps,negative_intermediate_steps,max_intermediate_magnitude,raw_minimal_tuple
8355,EASY,15 6 8 4,58,8263,0,0,1,2,1,672,((15*6)-(4*8)),15*4+6-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8356,EASY,11 7 9 7,59,8296,0,0,1,3,1,432,(((7*9)+7)-11),9*7+7-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,70,"[0, 0, 0, 3, 1]"
8357,EASY,4 3 12 5,59,8296,0,0,1,3,1,432,(((12*5)+3)-4),12*5+3-4,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,63,"[0, 0, 0, 3, 1]"
8358,EASY,11 6 5 13,60,8263,0,0,1,2,1,864,((13-11)*(5*6)),13*5+6-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,60,"[0, 0, 0, 3, 1]"
8359,EASY,11 5 6 11,60,8262,0,0,1,2,1,1152,((11*5)+(11-6)),11*6+5-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,60,"[0, 0, 0, 3, 1]"
8360,EASY,5 13 9 5,61,8296,0,0,1,3,1,432,(((13*5)+5)-9),13*5+5-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,70,"[0, 0, 0, 3, 1]"
8361,EASY,7 11 12 6,61,8295,0,0,1,3,1,576,(((11*6)+7)-12),11*6+7-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,73,"[0, 0, 0, 3, 1]"
8362,EASY,3 4 5 16,62,8296,0,0,1,3,1,432,(((16*4)+3)-5),16*4+3-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,67,"[0, 0, 0, 3, 1]"
8363,EASY,9 4 11 16,62,8296,0,0,1,3,1,432,(((16*4)+9)-11),16*4+9-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,73,"[0, 0, 0, 3, 1]"
8364,EASY,5 12 7 10,63,8263,0,0,1,2,1,1008,((10-7)+(12*5)),10*7+5-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,63,"[0, 0, 0, 3, 1]"
8365,EASY,2 11 9 8,63,8295,0,0,1,3,1,672,(((8*9)+2)-11),8*9+2-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,74,"[0, 0, 0, 3, 1]"
8366,EASY,5 6 13 12,64,8296,0,0,1,3,1,432,(((12*6)+5)-13),6*12+5-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,77,"[0, 0, 0, 3, 1]"
8367,EASY,9 7 22 3,64,8295,0,0,1,3,1,576,(((22*3)+7)-9),22*3+7-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,73,"[0, 0, 0, 3, 1]"
8368,EASY,4 9 17 12,65,70,0,0,0,2,1,1104,((12+17)+(4*9)),17*4+9-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,65,"[0, 0, 0, 2, 1]"
8369,EASY,9 6 8 13,65,8295,0,0,1,3,1,1008,(((13-6)*8)+9),8*9+6-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,65,"[0, 0, 0, 3, 1]"
8370,EASY,9 12 3 6,66,8295,0,0,1,3,1,576,(((12*6)+3)-9),6*12+3-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,75,"[0, 0, 0, 3, 1]"
8371,EASY,8 4 6 17,66,8296,0,0,1,3,1,432,(((17*4)+6)-8),17*4+6-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,74,"[0, 0, 0, 3, 1]"
8372,EASY,9 34 2 10,67,8296,0,0,1,3,1,432,(((2*34)+9)-10),34*2+9-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,77,"[0, 0, 0, 3, 1]"
8373,EASY,4 7 10 7,67,8295,0,0,1,3,1,576,(((10*7)+4)-7),7*10+4-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,74,"[0, 0, 0, 3, 1]"
8374,EASY,8 9 4 8,68,8263,0,0,1,2,1,672,((8+9)*(8-4)),9*8+4-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,68,"[0, 0, 0, 3, 1]"
8375,EASY,3 8 7 9,68,70,0,0,0,2,1,1584,((3+9)+(7*8)),8*9+3-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,68,"[0, 0, 0, 2, 1]"
8376,EASY,9 8 9 6,69,8295,0,0,1,3,1,528,(((8*9)+6)-9),8*9+6-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,78,"[0, 0, 0, 3, 1]"
8377,EASY,2 35 3 2,69,8295,0,0,1,3,1,576,(((2*35)+2)-3),35*2+2-3,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,72,"[0, 0, 0, 3, 1]"
8378,EASY,7 11 4 11,70,8295,0,0,1,3,1,576,(((11*7)+4)-11),7*11+4-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,81,"[0, 0, 0, 3, 1]"
8379,EASY,15 6 11 5,70,8295,0,0,1,3,1,720,(((11+6)*5)-15),15*5+6-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,85,"[0, 0, 0, 3, 1]"
8380,EASY,24 9 3 8,71,8295,0,0,1,3,1,528,(((24*3)+8)-9),24*3+8-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,80,"[0, 0, 0, 3, 1]"
8381,EASY,16 10 8 7,71,8296,0,0,1,3,1,432,(((10*8)+7)-16),8*10+7-16,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,87,"[0, 0, 0, 3, 1]"
8382,EASY,7 11 6 11,72,8296,0,0,1,3,1,432,(((11*7)+6)-11),11*7+6-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,83,"[0, 0, 0, 3, 1]"
8383,EASY,9 11 2 37,72,8295,0,0,1,3,1,576,(((2*37)+9)-11),37*2+9-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,83,"[0, 0, 0, 3, 1]"
8384,EASY,5 4 19 8,73,8296,0,0,1,3,1,432,(((19*4)+5)-8),19*4+5-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,81,"[0, 0, 0, 3, 1]"
8385,EASY,9 3 9 11,73,8296,0,0,1,3,1,324,(((9*9)+3)-11),9*9+3-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,84,"[0, 0, 0, 3, 1]"
8386,EASY,6 13 10 6,74,8296,0,0,1,3,1,432,(((13*6)+6)-10),13*6+6-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,84,"[0, 0, 0, 3, 1]"
8387,EASY,10 11 8 5,74,8296,0,0,1,3,1,432,(((10*8)+5)-11),8*10+5-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,85,"[0, 0, 0, 3, 1]"
8388,EASY,9 9 8 2,75,8296,0,0,1,3,1,324,(((9*9)+2)-8),9*9+2-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,83,"[0, 0, 0, 3, 1]"
8389,EASY,11 12 7 10,75,8296,0,0,1,3,1,432,(((11*7)+10)-12),11*7+10-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,87,"[0, 0, 0, 3, 1]"
8390,EASY,9 26 7 3,76,8296,0,0,1,3,1,432,(((26*3)+7)-9),26*3+7-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,85,"[0, 0, 0, 3, 1]"
8391,EASY,3 11 2 7,76,8296,0,0,1,3,1,432,(((11*7)+2)-3),11*7+2-3,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,79,"[0, 0, 0, 3, 1]"
8392,EASY,26 3 9 8,77,103,0,0,0,3,1,576,(((8+9)*3)+26),26*3+8-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,77,"[0, 0, 0, 3, 1]"
8393,EASY,21 11 8 10,77,8295,0,0,1,3,1,576,(((11*8)+10)-21),8*11+10-21,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,98,"[0, 0, 0, 3, 1]"
8394,EASY,2 8 11 12,78,8295,0,0,1,3,1,576,(((11*8)+2)-12),8*11+2-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8395,EASY,6 14 7 13,78,8295,0,0,1,3,1,576,(((14*6)+7)-13),14*6+7-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,91,"[0, 0, 0, 3, 1]"
8396,EASY,10 3 8 2,79,8296,0,0,1,3,1,432,(((10*8)+2)-3),8*10+2-3,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,82,"[0, 0, 0, 3, 1]"
8397,EASY,3 11 12 8,79,8296,0,0,1,3,1,432,(((11*8)+3)-12),8*11+3-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,91,"[0, 0, 0, 3, 1]"
8398,EASY,6 41 2 8,80,8295,0,0,1,3,1,576,(((2*41)+6)-8),41*2+6-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,88,"[0, 0, 0, 3, 1]"
8399,EASY,5 17 10 15,80,8295,0,0,1,3,1,576,(((17*5)+10)-15),17*5+10-15,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,95,"[0, 0, 0, 3, 1]"
8400,EASY,5 17 5 9,81,8296,0,0,1,3,1,432,(((17*5)+5)-9),17*5+5-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8401,EASY,3 11 8 10,81,8296,0,0,1,3,1,432,(((11*8)+3)-10),11*8+3-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,91,"[0, 0, 0, 3, 1]"
8402,EASY,2 21 4 4,82,8295,0,0,1,3,1,624,(((21*4)+2)-4),21*4+2-4,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,86,"[0, 0, 0, 3, 1]"
8403,EASY,10 5 9 13,82,8295,0,0,1,3,1,720,(((10*9)+5)-13),9*10+5-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,95,"[0, 0, 0, 3, 1]"
8404,EASY,4 4 5 21,83,8296,0,0,1,3,1,432,(((21*4)+4)-5),21*4+4-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,88,"[0, 0, 0, 3, 1]"
8405,EASY,7 7 8 12,83,8296,0,0,1,3,1,432,(((12*7)+7)-8),12*7+7-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,91,"[0, 0, 0, 3, 1]"
8406,EASY,2 9 43 7,84,8295,0,0,1,3,1,576,(((2*43)+7)-9),43*2+7-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,93,"[0, 0, 0, 3, 1]"
8407,EASY,9 10 10 4,84,8296,0,0,1,3,1,432,(((10*9)+4)-10),10*9+4-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,94,"[0, 0, 0, 3, 1]"
8408,EASY,3 3 5 29,85,8296,0,0,1,3,1,432,(((29*3)+3)-5),29*3+3-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8409,EASY,5 4 2 22,85,8295,0,0,1,3,1,576,(((22*4)+2)-5),22*4+2-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8410,EASY,7 13 7 12,86,8296,0,0,1,3,1,432,(((13*7)+7)-12),13*7+7-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,98,"[0, 0, 0, 3, 1]"
8411,EASY,5 18 10 14,86,8296,0,0,1,3,1,432,(((18*5)+10)-14),18*5+10-14,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,100,"[0, 0, 0, 3, 1]"
8412,EASY,5 3 8 30,87,8295,0,0,1,3,1,576,(((3*30)+5)-8),30*3+5-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,95,"[0, 0, 0, 3, 1]"
8413,EASY,2 10 5 9,87,8296,0,0,1,3,1,432,(((10*9)+2)-5),9*10+2-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,92,"[0, 0, 0, 3, 1]"
8414,EASY,9 12 8 17,88,8295,0,0,1,3,1,576,(((12*8)+9)-17),12*8+9-17,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,105,"[0, 0, 0, 3, 1]"
8415,EASY,7 6 13 9,88,8296,0,0,1,3,1,432,(((13*7)+6)-9),13*7+6-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,97,"[0, 0, 0, 3, 1]"
8416,EASY,2 11 12 9,89,8295,0,0,1,3,1,576,(((11*9)+2)-12),9*11+2-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8417,EASY,10 4 13 23,89,8296,0,0,1,3,1,432,(((23*4)+10)-13),23*4+10-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,102,"[0, 0, 0, 3, 1]"
8418,EASY,7 4 13 3,90,8263,0,0,1,2,1,576,((13-4)*(3+7)),13*7+3-4,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,90,"[0, 0, 0, 3, 1]"
8419,EASY,10 12 10 2,90,8296,0,0,1,3,1,468,(((10*10)+2)-12),10*10+2-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,102,"[0, 0, 0, 3, 1]"
8420,EASY,23 5 4 6,91,8263,0,0,1,2,1,528,((23*5)-(4*6)),23*4+5-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,115,"[0, 0, 0, 3, 1]"
8421,EASY,8 5 12 10,91,8296,0,0,1,3,1,432,(((12*8)+5)-10),8*12+5-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8422,EASY,8 12 6 2,92,103,0,0,0,3,1,672,(((12+2)*6)+8),12*8+2-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,92,"[0, 0, 0, 3, 1]"
8423,EASY,13 9 11 6,92,8296,0,0,1,3,1,432,(((11*9)+6)-13),9*11+6-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,105,"[0, 0, 0, 3, 1]"
8424,EASY,8 11 2 9,93,8296,0,0,1,3,1,432,(((11*9)+2)-8),11*9+2-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8425,EASY,8 5 16 6,93,8296,0,0,1,3,1,432,(((16*6)+5)-8),16*6+5-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8426,EASY,3 4 5 19,94,8296,0,0,1,3,1,432,(((19*5)+3)-4),19*5+3-4,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,98,"[0, 0, 0, 3, 1]"
8427,EASY,4 9 11 9,94,8296,0,0,1,3,1,432,(((11*9)+4)-9),9*11+4-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,103,"[0, 0, 0, 3, 1]"
8428,EASY,6 9 14 7,95,8296,0,0,1,3,1,432,(((14*7)+6)-9),14*7+6-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,104,"[0, 0, 0, 3, 1]"
8429,EASY,8 6 5 12,95,8296,0,0,1,3,1,432,(((12*8)+5)-6),8*12+5-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8430,EASY,17 7 13 6,96,8295,0,0,1,3,1,576,(((17*6)+7)-13),17*6+7-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,109,"[0, 0, 0, 3, 1]"
8431,EASY,7 19 9 12,96,8295,0,0,1,3,1,576,(((12*9)+7)-19),9*12+7-19,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,115,"[0, 0, 0, 3, 1]"
8432,EASY,3 5 11 9,97,103,0,0,0,3,1,720,(((3+5)*11)+9),9*11+3-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,97,"[0, 0, 0, 3, 1]"
8433,EASY,7 9 10 14,97,8263,0,0,1,2,1,864,((10*9)+(14-7)),14*7+9-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,97,"[0, 0, 0, 3, 1]"
8434,EASY,13 12 8 6,98,71,0,0,0,2,1,864,((12+8)+(13*6)),13*8+6-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,98,"[0, 0, 0, 2, 1]"
8435,EASY,25 6 4 4,98,8296,0,0,1,3,1,432,(((25*4)+4)-6),25*4+4-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,104,"[0, 0, 0, 3, 1]"
8436,EASY,10 11 10 10,99,8296,0,0,1,3,1,420,(((10*10)+10)-11),10*10+10-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,110,"[0, 0, 0, 3, 1]"
8437,EASY,13 8 7 2,99,8295,0,0,1,3,1,720,(((13*8)+2)-7),13*8+2-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,106,"[0, 0, 0, 3, 1]"
8438,EASY,13 10 6 8,100,8296,0,0,1,3,1,432,(((13*8)+6)-10),13*8+6-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,110,"[0, 0, 0, 3, 1]"
8439,EASY,17 7 5 6,100,8296,0,0,1,3,1,432,(((17*6)+5)-7),17*6+5-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,107,"[0, 0, 0, 3, 1]"
8440,EASY,9 10 17 6,101,8263,0,0,1,2,1,1008,((10*9)+(17-6)),17*6+9-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,101,"[0, 0, 0, 3, 1]"
8441,EASY,9 6 13 12,101,8296,0,0,1,3,1,432,(((12*9)+6)-13),9*12+6-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,114,"[0, 0, 0, 3, 1]"
8442,EASY,35 9 12 3,102,8295,0,0,1,3,1,576,(((3*35)+9)-12),35*3+9-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,114,"[0, 0, 0, 3, 1]"
8443,EASY,15 5 2 7,102,8296,0,0,1,3,1,432,(((15*7)+2)-5),15*7+2-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,107,"[0, 0, 0, 3, 1]"
8444,EASY,52 2 9 8,103,8296,0,0,1,3,1,432,(((2*52)+8)-9),52*2+8-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,112,"[0, 0, 0, 3, 1]"
8445,EASY,35 3 6 4,103,8295,0,0,1,3,1,528,(((3*35)+4)-6),35*3+4-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,109,"[0, 0, 0, 3, 1]"
8446,EASY,12 4 8 9,104,8296,0,0,1,3,1,432,(((12*9)+4)-8),12*9+4-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,112,"[0, 0, 0, 3, 1]"
8447,EASY,10 5 11 11,104,8296,0,0,1,3,1,432,(((10*11)+5)-11),10*11+5-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,115,"[0, 0, 0, 3, 1]"
8448,EASY,6 53 7 2,105,8296,0,0,1,3,1,432,(((2*53)+6)-7),53*2+6-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,112,"[0, 0, 0, 3, 1]"
8449,EASY,10 12 13 9,105,8296,0,0,1,3,1,432,(((12*9)+10)-13),12*9+10-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,118,"[0, 0, 0, 3, 1]"
8450,EASY,2 54 3 5,106,8295,0,0,1,3,1,576,(((2*54)+3)-5),54*2+3-5,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,111,"[0, 0, 0, 3, 1]"
8451,EASY,4 27 2 4,106,8295,0,0,1,3,1,624,(((27*4)+2)-4),27*4+2-4,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,110,"[0, 0, 0, 3, 1]"
8452,EASY,8 14 8 13,107,8296,0,0,1,3,1,432,(((14*8)+8)-13),14*8+8-13,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,120,"[0, 0, 0, 3, 1]"
8453,EASY,12 9 2 3,107,8296,0,0,1,3,1,432,(((12*9)+2)-3),9*12+2-3,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,110,"[0, 0, 0, 3, 1]"
8454,EASY,13 16 7 9,108,8295,0,0,1,3,1,1008,(((13*9)+7)-16),13*9+7-16,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,124,"[0, 0, 0, 3, 1]"
8455,EASY,10 12 11 10,108,8295,0,0,1,3,1,672,(((10*11)+10)-12),11*10+10-12,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,120,"[0, 0, 0, 3, 1]"
8456,EASY,10 11 9 8,109,71,0,0,0,2,1,864,((10*9)+(11+8)),10*11+8-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,109,"[0, 0, 0, 2, 1]"
8457,EASY,16 7 7 4,109,8296,0,0,1,3,1,432,(((16*7)+4)-7),16*7+4-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,116,"[0, 0, 0, 3, 1]"
8458,EASY,7 12 17 10,110,8295,0,0,1,3,1,576,(((10*12)+7)-17),12*10+7-17,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,127,"[0, 0, 0, 3, 1]"
8459,EASY,6 56 8 2,110,8295,0,0,1,3,1,576,(((2*56)+6)-8),56*2+6-8,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,118,"[0, 0, 0, 3, 1]"
8460,EASY,4 9 13 10,111,8296,0,0,1,3,1,432,(((13*9)+4)-10),13*9+4-10,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,121,"[0, 0, 0, 3, 1]"
8461,EASY,38 4 3 7,111,8295,0,0,1,3,1,576,(((3*38)+4)-7),38*3+4-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,118,"[0, 0, 0, 3, 1]"
8462,EASY,29 6 2 4,112,8295,0,0,1,3,1,576,(((29*4)+2)-6),29*4+2-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,118,"[0, 0, 0, 3, 1]"
8463,EASY,12 7 15 10,112,8296,0,0,1,3,1,432,(((10*12)+7)-15),12*10+7-15,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,127,"[0, 0, 0, 3, 1]"
8464,EASY,23 6 4 5,113,8296,0,0,1,3,1,432,(((23*5)+4)-6),23*5+4-6,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,119,"[0, 0, 0, 3, 1]"
8465,EASY,11 18 10 11,113,8296,0,0,1,3,1,324,(((11*11)+10)-18),11*11+10-18,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,131,"[0, 0, 0, 3, 1]"
8466,EASY,3 6 9 39,114,8295,0,0,1,3,1,576,(((3*39)+6)-9),39*3+6-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,123,"[0, 0, 0, 3, 1]"
8467,EASY,7 9 2 58,114,8295,0,0,1,3,1,576,(((2*58)+7)-9),58*2+7-9,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,123,"[0, 0, 0, 3, 1]"
8468,EASY,2 24 5 7,115,8295,0,0,1,3,1,576,(((24*5)+2)-7),24*5+2-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,122,"[0, 0, 0, 3, 1]"
8469,EASY,9 13 5 7,115,8296,0,0,1,3,1,432,(((13*9)+5)-7),13*9+5-7,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,122,"[0, 0, 0, 3, 1]"
8470,EASY,12 7 10 11,116,8296,0,0,1,3,1,432,(((10*12)+7)-11),10*12+7-11,NEW RECORD,EASY,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,127,"[0, 0, 0, 3, 1]"
